rssi,amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,amplitude_32,amplitude_33,amplitude_34,amplitude_35,amplitude_36,amplitude_37,amplitude_38,amplitude_39,amplitude_40,amplitude_41,amplitude_42,amplitude_43,amplitude_44,amplitude_45,amplitude_46,amplitude_47,amplitude_48,amplitude_49,amplitude_50,amplitude_51,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51
-56,10.440307,10.77033,10.816654,10.630146,10.0,8.944272,8.246211,7.0,6.082763,4.472136,3.162278,3.162278,5.656854,7.615773,9.486833,12.165525,14.0,15.132746,16.278821,16.492423,16.763055,14.866069,14.317821,12.083046,9.433981,7.211103,1.414214,1.414214,3.605551,7.81025,10.630146,12.727922,14.866069,16.278821,17.029386,17.204651,17.204651,16.401219,14.866069,13.453624,10.816654,9.219544,9.055385,10.29563,12.041595,14.21267,16.124515,17.888544,19.697716,20.248457,20.880613,19.416488,-1.27934,-1.19029,-0.982794,-0.851966,-0.643501,-0.463648,-0.244979,0.0,0.165149,0.463648,1.249046,1.892547,2.356194,2.736701,2.819842,2.976444,3.141593,-3.009041,-2.956245,-2.896614,-2.838708,-2.798569,-2.709185,-2.714965,-2.582993,-2.55359,-2.356194,0.785398,0.588003,0.694738,0.71883,0.785398,0.832981,0.828849,0.868539,0.950547,0.950547,0.915101,0.832981,0.732815,0.588003,0.218669,-0.110657,-0.507099,-0.726642,-0.885067,-1.05165,-1.107149,-1.152572,-1.217806,-1.27934,-1.3633
-56,11.18034,12.041595,12.041595,12.369317,11.18034,10.816654,9.219544,8.062258,6.324555,5.0,3.605551,4.0,5.830952,8.485281,11.401754,13.416408,14.866069,16.492423,18.248288,18.11077,18.027756,17.0,15.033296,13.152946,10.198039,8.246211,2.236068,2.236068,5.385165,8.944272,11.661904,13.892444,16.643317,18.601075,19.209373,19.849433,19.849433,18.439089,17.204651,15.264338,13.0,11.045361,10.440307,12.206556,13.453624,15.811388,18.35756,20.615528,22.135944,22.803509,23.537205,23.194827,-1.75065,-1.653938,-1.487655,-1.325818,-1.107149,-0.982794,-0.708626,-0.519146,-0.321751,0.0,0.588003,1.570796,2.111216,2.356194,2.480549,2.677945,2.798569,2.896614,2.976444,3.030935,3.086094,3.141593,-3.075024,-2.988943,-2.944197,-2.896614,-2.677945,0.463648,0.380506,0.463648,0.54042,0.528074,0.571337,0.632749,0.674741,0.714091,0.714091,0.708626,0.620249,0.551655,0.394791,0.09066,-0.291457,-0.610726,-0.837981,-0.965252,-1.058407,-1.172274,-1.249046,-1.304544,-1.356736,-1.441094
-56,10.816654,11.313708,11.401754,11.661904,10.440307,10.049876,9.055385,7.28011,5.830952,5.0,4.0,4.242641,6.324555,9.055385,11.045361,13.341664,15.811388,16.552945,18.35756,18.601075,18.601075,17.029386,15.556349,13.453624,10.630146,7.81025,1.414214,2.0,4.472136,8.944272,12.083046,14.866069,16.763055,18.681542,19.646883,20.396078,19.416488,18.439089,16.763055,14.317821,12.206556,10.630146,9.486833,11.0,12.369317,15.231546,18.35756,19.416488,22.022716,21.931712,22.671568,21.400935,-0.982794,-0.785398,-0.661043,-0.54042,-0.291457,-0.099669,0.110657,0.2783,0.54042,0.927295,1.570796,2.356194,2.819842,3.030935,-3.050933,-2.914794,-2.819842,-2.704965,-2.629203,-2.508844,-2.508844,-2.439336,-2.356194,-2.303611,-2.289626,-2.265535,-2.356194,1.570796,1.107149,1.107149,1.144169,1.227772,1.267911,1.299849,1.313473,1.373401,1.3633,1.352127,1.267911,1.138389,0.96007,0.71883,0.321751,0.0,-0.244979,-0.404892,-0.512389,-0.602287,-0.688924,-0.753151,-0.847817,-0.91795
-56,9.848858,10.440307,11.18034,12.0,11.18034,10.77033,10.0,8.485281,7.211103,6.082763,5.09902,5.656854,7.28011,9.055385,11.401754,13.416408,15.0,17.029386,18.384776,18.439089,17.804494,16.643317,14.422205,12.529964,9.433981,6.708204,1.414214,3.0,6.082763,10.198039,13.152946,16.124515,18.11077,20.024984,21.0,21.0,21.023796,20.0,18.027756,16.278821,13.601471,10.816654,10.0,10.440307,13.0,14.317821,17.088007,18.788294,20.59126,21.633308,21.400935,21.213203,1.152572,1.27934,1.390943,1.570796,1.75065,1.951303,2.214297,2.356194,2.55359,2.976444,-2.944197,-2.356194,-1.849096,-1.460139,-1.304544,-1.107149,-0.927295,-0.868539,-0.785398,-0.708626,-0.665969,-0.571337,-0.588003,-0.499347,-0.558599,-0.463648,-0.785398,3.141593,2.976444,2.944197,2.988943,3.017238,3.030935,3.091634,3.141593,3.141593,-3.09401,3.141593,3.086094,2.956245,2.843094,2.55359,2.214297,1.862253,1.570796,1.359703,1.212026,1.130954,1.063698,0.982794,0.91795,0.785398
-56,10.77033,10.440307,11.045361,11.045361,11.401754,9.848858,10.0,8.485281,6.708204,6.082763,5.385165,5.0,7.071068,8.246211,11.18034,13.601471,14.866069,16.401219,17.204651,17.492856,17.888544,16.552945,14.866069,12.649111,9.486833,7.28011,1.414214,3.162278,6.082763,10.049876,13.152946,15.297059,18.439089,19.646883,20.880613,22.135944,21.18962,20.248457,18.681542,16.278821,14.0,11.401754,10.816654,11.401754,13.0,15.524175,18.11077,20.0,21.023796,22.203603,22.36068,20.880613,1.19029,1.27934,1.480136,1.661456,1.837048,1.989021,2.214297,2.356194,2.677945,2.976444,-2.761086,-2.214297,-1.712693,-1.325818,-1.107149,-0.942,-0.832981,-0.655696,-0.620249,-0.54042,-0.463648,-0.436627,-0.343024,-0.321751,-0.321751,-0.2783,-0.785398,-2.819842,-2.976444,-3.041924,-2.988943,-2.944197,-2.922924,-2.884269,-2.850136,-2.819842,-2.804918,-2.788602,-2.870646,-2.956245,3.141593,2.875341,2.55359,2.231839,1.965587,1.831399,1.681454,1.570796,1.523213,1.435269,1.390943,1.27934
-55,11.0,11.045361,11.401754,11.18034,10.816654,9.899495,9.433981,7.28011,7.0,5.385165,4.242641,5.0,6.708204,8.485281,11.401754,13.416408,15.811388,17.262677,18.11077,18.027756,18.0,17.029386,15.033296,13.152946,10.198039,8.246211,2.0,2.828427,5.0,9.219544,12.806248,15.620499,17.029386,19.104973,19.79899,20.518285,21.260292,19.104973,16.970563,15.620499,13.038405,11.401754,10.049876,11.18034,12.806248,15.620499,17.492856,20.124612,21.540659,22.472205,21.84033,21.377558,0.0,0.09066,0.266252,0.463648,0.588003,0.785398,1.012197,1.292497,1.570796,1.951303,2.356194,3.141593,-2.677945,-2.356194,-2.231839,-2.034444,-1.892547,-1.745469,-1.681454,-1.626295,-1.570796,-1.512041,-1.504228,-1.418147,-1.373401,-1.325818,-1.570796,2.356194,2.214297,2.279423,2.245537,2.265535,2.273053,2.319174,2.356194,2.390664,2.422763,2.393215,2.356194,2.265535,2.137526,1.837048,1.471128,1.107149,0.896055,0.694738,0.54042,0.463648,0.380506,0.363979,0.2783,0.188222
-56,10.29563,11.401754,11.313708,10.816654,10.77033,10.198039,9.0,8.246211,6.708204,5.656854,5.09902,5.385165,6.403124,8.944272,11.401754,14.035669,15.033296,16.278821,17.720045,18.027756,18.384776,16.552945,14.764823,12.529964,9.433981,7.211103,2.0,2.236068,5.830952,9.433981,13.038405,15.264338,17.492856,19.235384,20.124612,21.023796,21.023796,19.235384,17.492856,15.0,12.727922,11.661904,10.198039,10.198039,12.529964,15.0,16.970563,19.209373,20.808652,21.954498,21.470911,21.540659,0.507099,0.661043,0.785398,0.982794,1.19029,1.373401,1.570796,1.815775,2.034444,2.356194,2.944197,-2.761086,-2.245537,-2.034444,-1.837048,-1.642104,-1.504228,-1.385448,-1.284745,-1.231504,-1.180189,-1.134169,-1.076855,-1.07145,-1.012197,-0.982794,-1.570796,2.677945,2.601173,2.582993,2.574863,2.589938,2.601173,2.654693,2.677945,2.699218,2.699218,2.654693,2.601173,2.498092,2.356194,2.111216,1.768192,1.373401,1.07145,0.927295,0.785398,0.674741,0.614663,0.524796,0.484478,0.380506
-56,10.440307,11.18034,11.045361,11.045361,10.440307,10.29563,9.219544,8.602325,7.615773,6.0,5.385165,5.0,6.082763,8.246211,11.18034,13.601471,15.556349,16.401219,17.492856,17.888544,17.464249,16.155494,14.866069,12.649111,9.486833,7.28011,1.414214,3.0,6.0,10.049876,13.152946,15.132746,17.464249,19.646883,20.880613,21.18962,21.18962,19.924859,18.439089,16.124515,13.0,11.401754,10.816654,11.401754,13.0,15.297059,18.027756,20.024984,21.095023,22.36068,21.587033,21.18962,1.27934,1.390943,1.480136,1.661456,1.862253,2.077895,2.279423,2.521343,2.736701,3.141593,-2.761086,-2.214297,-1.735945,-1.325818,-1.107149,-0.942,-0.785398,-0.655696,-0.54042,-0.463648,-0.41241,-0.380506,-0.343024,-0.321751,-0.321751,-0.2783,-0.785398,3.141593,3.141593,-3.041924,-2.988943,-3.009041,-2.910502,-2.884269,-2.850136,-2.804918,-2.804918,-2.835714,-2.922924,-3.017238,3.141593,2.875341,2.55359,2.231839,1.965587,1.768192,1.626295,1.520838,1.475845,1.390943,1.337053,1.234122
-56,8.485281,8.602325,8.944272,8.246211,8.062258,7.0,6.082763,5.385165,5.0,3.605551,3.0,3.605551,5.385165,7.071068,9.0,10.049876,11.401754,12.649111,13.0,13.416408,13.416408,13.038405,11.661904,10.0,7.81025,6.403124,1.414214,1.414214,3.605551,6.403124,7.81025,9.899495,12.041595,12.727922,13.453624,14.142136,14.142136,13.453624,12.041595,10.816654,8.544004,7.071068,6.324555,7.071068,9.433981,10.77033,13.601471,16.492423,17.464249,15.297059,13.0,14.317821,-0.785398,-0.620249,-0.463648,-0.244979,-0.124355,0.0,0.165149,0.380506,0.643501,0.982794,1.570796,2.158799,2.761086,2.999696,3.141593,-3.041924,-2.875341,-2.819842,-2.746802,-2.677945,-2.677945,-2.574863,-2.601173,-2.498092,-2.446854,-2.466852,-2.356194,0.785398,0.588003,0.674741,0.694738,0.785398,0.726642,0.785398,0.837981,0.785398,0.785398,0.837981,0.726642,0.588003,0.358771,0.141897,-0.321751,-0.785398,-1.012197,-1.19029,-1.272297,-1.325818,-1.339706,-1.373401,-1.570796,-1.78189
-56,11.045361,12.0,12.165525,12.649111,12.529964,11.401754,10.630146,9.433981,7.28011,6.0,4.472136,4.472136,5.09902,7.211103,9.899495,12.206556,14.317821,15.811388,16.492423,17.262677,17.117243,16.03122,14.0,12.041595,9.055385,7.071068,1.0,3.0,6.324555,9.486833,13.0,15.231546,17.888544,19.723083,20.248457,20.808652,20.808652,19.416488,18.35756,15.652476,13.601471,12.0,11.7047,12.206556,14.21267,16.643317,18.788294,21.18962,22.803509,23.537205,23.345235,22.090722,3.050933,3.141593,-2.976444,-2.819842,-2.642246,-2.480549,-2.289626,-2.129396,-1.849096,-1.570796,-1.107149,-0.463648,0.197396,0.588003,0.785398,0.96007,1.138389,1.249046,1.325818,1.396124,1.453688,1.508378,1.570796,1.653938,1.681454,1.712693,1.570796,-1.570796,-1.249046,-1.249046,-1.176005,-1.165905,-1.107149,-1.039072,-0.996491,-0.956133,-0.956133,-0.968509,-1.058407,-1.107149,-1.272297,-1.570796,-1.919567,-2.181522,-2.455863,-2.570255,-2.70175,-2.804918,-2.875341,-2.927532,-2.969402,-3.050933
-56,11.401754,11.661904,13.0,12.369317,12.041595,11.045361,10.440307,8.944272,7.81025,6.403124,5.09902,4.472136,5.830952,8.246211,11.0,13.152946,14.56022,16.155494,17.0,17.492856,17.204651,16.401219,14.866069,12.727922,9.219544,6.403124,0.0,3.605551,6.403124,10.0,13.038405,16.124515,18.35756,20.124612,21.023796,21.540659,21.540659,20.615528,17.888544,16.643317,13.453624,11.661904,11.18034,11.18034,13.0,15.811388,17.691806,20.518285,22.022716,22.203603,21.954498,21.023796,2.480549,2.601173,2.746802,2.896614,3.058451,-3.050933,-2.850136,-2.677945,-2.446854,-2.245537,-1.768192,-1.107149,-0.54042,-0.244979,0.0,0.152649,0.2783,0.380506,0.489957,0.54042,0.620249,0.655696,0.737815,0.785398,0.86217,0.896055,0.0,-2.55359,-2.245537,-2.214297,-2.137526,-2.089942,-2.083186,-2.034444,-2.013171,-1.951303,-1.951303,-1.969319,-2.034444,-2.142134,-2.303611,-2.601173,-2.961739,2.961739,2.746802,2.536048,2.396173,2.321725,2.259721,2.196281,2.095592,2.013171
-55,10.630146,11.313708,10.816654,11.18034,11.401754,10.049876,9.055385,8.544004,7.211103,5.830952,5.09902,5.0,6.708204,8.246211,11.0,14.142136,15.524175,17.088007,17.888544,18.35756,18.027756,17.204651,15.0,12.041595,9.899495,7.071068,2.0,3.0,6.324555,9.848858,13.0,15.811388,17.720045,19.646883,20.615528,21.377558,21.377558,20.396078,17.464249,15.811388,13.416408,11.313708,11.18034,11.045361,13.152946,15.811388,17.888544,20.248457,21.400935,22.022716,22.627417,21.260292,0.71883,0.785398,0.982794,1.107149,1.304544,1.471128,1.681454,1.929567,2.158799,2.601173,2.944197,-2.498092,-2.034444,-1.815775,-1.570796,-1.428899,-1.310194,-1.212026,-1.107149,-1.058407,-0.982794,-0.950547,-0.927295,-0.844154,-0.785398,-0.785398,-1.570796,3.141593,2.819842,2.723368,2.746802,2.819842,2.855541,2.884269,2.896614,2.953371,2.953371,2.944197,2.910502,2.819842,2.677945,2.356194,2.034444,1.661456,1.418147,1.249046,1.107149,0.996491,0.91795,0.881872,0.785398,0.71883
-56,10.77033,11.401754,12.041595,11.045361,11.401754,9.848858,8.602325,7.81025,6.708204,5.09902,4.472136,4.472136,7.0,8.544004,11.661904,14.21267,15.556349,17.804494,18.027756,18.35756,17.888544,17.464249,15.231546,13.0,10.440307,7.28011,2.236068,2.0,5.0,9.0,12.0,14.035669,17.117243,18.248288,19.416488,20.615528,19.646883,18.439089,17.117243,15.033296,13.152946,10.77033,9.899495,10.77033,12.165525,15.0,17.262677,19.646883,21.18962,22.472205,22.36068,21.954498,-0.380506,-0.266252,-0.083141,0.09066,0.266252,0.418224,0.620249,0.876058,1.107149,1.373401,2.034444,2.677945,3.141593,-2.782822,-2.601173,-2.455863,-2.356194,-2.236766,-2.158799,-2.083186,-2.034444,-1.983207,-1.975688,-1.965587,-1.862253,-1.849096,-2.034444,1.570796,1.570796,1.570796,1.570796,1.642104,1.687905,1.735945,1.778293,1.815775,1.82812,1.789465,1.687905,1.637364,1.418147,1.19029,0.785398,0.380506,0.165149,0.0,-0.174672,-0.257324,-0.336675,-0.363979,-0.463648,-0.524796
